deletionDate|id
2012-12-31T09:01:00.048+00:00|1168231322659
2012-12-31T09:33:53.660+00:00|1168231317252
2012-12-31T09:45:45.773+00:00|1168231382146
2012-12-31T09:46:11.891+00:00|1168231315275
2012-12-31T09:59:13.157+00:00|1168231346913
2012-12-31T10:14:09.396+00:00|1168231379894
2012-12-31T10:16:50.799+00:00|1168231426229
2012-12-31T10:23:29.178+00:00|1168231292577
2012-12-31T11:15:35.183+00:00|1168231142928
2012-12-31T11:21:04.633+00:00|1168231416344
2012-12-31T11:26:51.424+00:00|1168231357725
2012-12-31T11:46:01.984+00:00|1168231486139
2012-12-31T11:54:32.356+00:00|1168231508578
2012-12-31T12:00:51.088+00:00|1168231494144
2012-12-31T12:13:04.550+00:00|1168231174952
2012-12-31T12:14:45.176+00:00|1168231394929
2012-12-31T12:16:48.940+00:00|1168231127206
2012-12-31T12:37:46.385+00:00|1168231295257
2012-12-31T12:37:56.532+00:00|1168231371039
2012-12-31T13:06:41.629+00:00|1168231419160
2012-12-31T13:14:02.130+00:00|1168231490637
2012-12-31T13:23:54.212+00:00|1168231172408
2012-12-31T13:28:44.848+00:00|1168231493823
2012-12-31T13:30:24.706+00:00|1168231263169
2012-12-31T13:59:43.892+00:00|1168231385684
2012-12-31T14:13:21.360+00:00|1168231112987
2012-12-31T14:21:26.602+00:00|1168231261672
2012-12-31T14:21:58.301+00:00|1168231508643
2012-12-31T14:25:07.723+00:00|1168231443859
2012-12-31T14:48:56.925+00:00|1168231185986
2012-12-31T14:58:14.439+00:00|1168231150038
2012-12-31T15:03:46.831+00:00|1168231400021
2012-12-31T15:07:49.664+00:00|1168231236729
2012-12-31T15:12:05.266+00:00|1168231454066
2012-12-31T15:17:54.111+00:00|1168231185936
2012-12-31T16:53:04.575+00:00|1168231266736
2012-12-31T17:25:01.165+00:00|1168231454065
2012-12-31T17:55:35.090+00:00|1168231363100
2012-12-31T17:56:45.915+00:00|1168231150693
2012-12-31T17:58:31.367+00:00|1168231292262
2012-12-31T18:33:06.790+00:00|1168231234795
2012-12-31T18:54:39.754+00:00|1168231188995
2012-12-31T19:01:17.822+00:00|1168231317228
2012-12-31T19:06:27.016+00:00|1168231495145
2012-12-31T19:08:28.781+00:00|1168231394934
2012-12-31T19:18:32.176+00:00|1168231337091
2012-12-31T19:33:53.910+00:00|1168231156293
2012-12-31T19:38:33.336+00:00|1168231270549
2012-12-31T19:44:28.136+00:00|1168231241777
2012-12-31T19:44:42.710+00:00|1168231322576
2012-12-31T19:46:21.696+00:00|1168231400143
2012-12-31T21:01:50.269+00:00|1168231288884
2012-12-31T21:27:14.225+00:00|1168231338810
2012-12-31T21:38:11.166+00:00|1168231367785
2012-12-31T21:53:53.345+00:00|1168231177569
2012-12-31T22:10:24.414+00:00|1168231242238
2012-12-31T22:14:31.392+00:00|1168231112711
2012-12-31T22:27:04.403+00:00|1168231263416
2012-12-31T22:29:25.129+00:00|1168231504776
2012-12-31T22:35:44.390+00:00|1168231458999
2012-12-31T22:36:17.368+00:00|1168231262365
2012-12-31T22:45:43.476+00:00|1168231493374
2012-12-31T22:46:40.808+00:00|1168231328845
2012-12-31T22:49:45.714+00:00|1168231366119
2012-12-31T22:52:02.446+00:00|1168231367539
2012-12-31T23:16:51.472+00:00|1168231346382
2012-12-31T23:23:58.093+00:00|1168231427397
2012-12-31T23:25:09.374+00:00|1168231325928
2012-12-31T23:42:26.774+00:00|1168231111876
2012-12-31T23:45:57.577+00:00|1168231204545
